2025-04-21 14:57:01.034 | INFO     | __main__:<module>:164 - [INFO] Arguments:
2025-04-21 15:01:13.760 | INFO     | __main__:run:67 - Start processing data/data_text\MAVEN\perm3\MAVEN_5task_2way_10shot.train.jsonl to output/des3\MAVEN\perm3\MAVEN_5task_2way_10shot.train.jsonl
2025-04-21 15:01:13.763 | INFO     | __main__:run:68 - ====================================================================================================
2025-04-21 15:01:13.764 | INFO     | extractor.producer:produce:19 - [PRODUCING] Start producing data/data_text\MAVEN\perm3\MAVEN_5task_2way_10shot.train.jsonl...
2025-04-21 15:01:13.775 | INFO     | extractor.producer:produce:53 - [PRODUCING] Finished producing data/data_text\MAVEN\perm3\MAVEN_5task_2way_10shot.train.jsonl with 280 item in 5 lines
2025-04-21 15:01:13.778 | INFO     | extractor.consumer:clear_results:80 - [CLEAR] All results cleared
2025-04-21 15:01:13.780 | INFO     | extractor.consumer:consume:163 - [CONSUMING] Start consuming.
2025-04-21 15:01:13.781 | INFO     | extractor.consumer:resume_threads:71 - [RESUME] All threads resumed
2025-04-21 15:01:13.786 | CRITICAL | extractor.consumer:consume:169 - [FATAL] No threads are running. Consuming remained 280 items ...
2025-04-21 15:01:15.796 | INFO     | extractor.consumer:pause_threads:66 - [PAUSE] All threads paused
2025-04-21 15:01:15.798 | INFO     | extractor.consumer:consume:184 - [FINISHED] Finished consuming 0/280 items with 280/280 remained items.
2025-04-21 15:01:15.806 | INFO     | __main__:run:90 - [SAVE FILE] All item saved to output/des3\MAVEN\perm3\MAVEN_5task_2way_10shot.train.jsonl
2025-04-21 15:01:15.807 | INFO     | __main__:run:66 - ====================================================================================================
2025-04-21 15:01:15.808 | INFO     | __main__:run:67 - Start processing data/data_text\MAVEN\perm3\MAVEN_5task_2way_5shot.train.jsonl to output/des3\MAVEN\perm3\MAVEN_5task_2way_5shot.train.jsonl
2025-04-21 15:01:15.808 | INFO     | __main__:run:68 - ====================================================================================================
2025-04-21 15:01:15.809 | INFO     | extractor.producer:produce:19 - [PRODUCING] Start producing data/data_text\MAVEN\perm3\MAVEN_5task_2way_5shot.train.jsonl...
2025-04-21 15:01:15.819 | INFO     | extractor.producer:produce:53 - [PRODUCING] Finished producing data/data_text\MAVEN\perm3\MAVEN_5task_2way_5shot.train.jsonl with 240 item in 5 lines
2025-04-21 15:01:15.821 | INFO     | extractor.consumer:clear_results:80 - [CLEAR] All results cleared
2025-04-21 15:01:15.822 | INFO     | extractor.consumer:consume:163 - [CONSUMING] Start consuming.
2025-04-21 15:01:15.824 | INFO     | extractor.consumer:resume_threads:71 - [RESUME] All threads resumed
2025-04-21 15:01:15.826 | CRITICAL | extractor.consumer:consume:169 - [FATAL] No threads are running. Consuming remained 240 items ...
2025-04-21 15:01:17.839 | INFO     | extractor.consumer:pause_threads:66 - [PAUSE] All threads paused
2025-04-21 15:01:17.842 | INFO     | extractor.consumer:consume:184 - [FINISHED] Finished consuming 0/240 items with 240/240 remained items.
2025-04-21 15:01:17.850 | INFO     | __main__:run:90 - [SAVE FILE] All item saved to output/des3\MAVEN\perm3\MAVEN_5task_2way_5shot.train.jsonl
2025-04-21 15:01:17.956 | INFO     | __main__:run:66 - ====================================================================================================
2025-04-21 15:01:17.957 | INFO     | __main__:run:67 - Start processing data/data_text\MAVEN\perm4\MAVEN_5task_2way_10shot.train.jsonl to output/des3\MAVEN\perm4\MAVEN_5task_2way_10shot.train.jsonl
2025-04-21 15:01:17.957 | INFO     | __main__:run:68 - ====================================================================================================
2025-04-21 15:01:17.958 | INFO     | extractor.producer:produce:19 - [PRODUCING] Start producing data/data_text\MAVEN\perm4\MAVEN_5task_2way_10shot.train.jsonl...
2025-04-21 15:01:17.969 | INFO     | extractor.producer:produce:53 - [PRODUCING] Finished producing data/data_text\MAVEN\perm4\MAVEN_5task_2way_10shot.train.jsonl with 280 item in 5 lines
2025-04-21 15:01:17.971 | INFO     | extractor.consumer:clear_results:80 - [CLEAR] All results cleared
2025-04-21 15:01:17.973 | INFO     | extractor.consumer:consume:163 - [CONSUMING] Start consuming.
2025-04-21 15:01:17.974 | INFO     | extractor.consumer:resume_threads:71 - [RESUME] All threads resumed
2025-04-21 15:01:17.976 | CRITICAL | extractor.consumer:consume:169 - [FATAL] No threads are running. Consuming remained 280 items ...
2025-04-21 15:01:19.987 | INFO     | extractor.consumer:pause_threads:66 - [PAUSE] All threads paused
2025-04-21 15:01:19.989 | INFO     | extractor.consumer:consume:184 - [FINISHED] Finished consuming 0/280 items with 280/280 remained items.
2025-04-21 15:01:19.997 | INFO     | __main__:run:90 - [SAVE FILE] All item saved to output/des3\MAVEN\perm4\MAVEN_5task_2way_10shot.train.jsonl
2025-04-21 15:01:19.997 | INFO     | __main__:run:66 - ====================================================================================================
2025-04-21 15:01:19.998 | INFO     | __main__:run:67 - Start processing data/data_text\MAVEN\perm4\MAVEN_5task_2way_5shot.train.jsonl to output/des3\MAVEN\perm4\MAVEN_5task_2way_5shot.train.jsonl
2025-04-21 15:01:19.999 | INFO     | __main__:run:68 - ====================================================================================================
2025-04-21 15:01:20.000 | INFO     | extractor.producer:produce:19 - [PRODUCING] Start producing data/data_text\MAVEN\perm4\MAVEN_5task_2way_5shot.train.jsonl...
2025-04-21 15:01:20.010 | INFO     | extractor.producer:produce:53 - [PRODUCING] Finished producing data/data_text\MAVEN\perm4\MAVEN_5task_2way_5shot.train.jsonl with 240 item in 5 lines
2025-04-21 15:01:20.012 | INFO     | extractor.consumer:clear_results:80 - [CLEAR] All results cleared
2025-04-21 15:01:20.013 | INFO     | extractor.consumer:consume:163 - [CONSUMING] Start consuming.
2025-04-21 15:01:20.015 | INFO     | extractor.consumer:resume_threads:71 - [RESUME] All threads resumed
2025-04-21 15:01:20.016 | CRITICAL | extractor.consumer:consume:169 - [FATAL] No threads are running. Consuming remained 240 items ...
2025-04-21 15:01:22.028 | INFO     | extractor.consumer:pause_threads:66 - [PAUSE] All threads paused
2025-04-21 15:01:22.030 | INFO     | extractor.consumer:consume:184 - [FINISHED] Finished consuming 0/240 items with 240/240 remained items.
2025-04-21 15:01:22.038 | INFO     | __main__:run:90 - [SAVE FILE] All item saved to output/des3\MAVEN\perm4\MAVEN_5task_2way_5shot.train.jsonl
2025-04-21 15:01:22.040 | INFO     | __main__:run:66 - ====================================================================================================
2025-04-21 15:01:22.041 | INFO     | __main__:run:67 - Start processing data/data_text\ACE\perm0\ACE_5task_2way_10shot.train.jsonl to output/des3\ACE\perm0\ACE_5task_2way_10shot.train.jsonl
2025-04-21 15:01:22.041 | INFO     | __main__:run:68 - ====================================================================================================
2025-04-21 15:01:22.042 | INFO     | extractor.producer:produce:19 - [PRODUCING] Start producing data/data_text\ACE\perm0\ACE_5task_2way_10shot.train.jsonl...
2025-04-21 15:01:22.062 | INFO     | extractor.producer:produce:53 - [PRODUCING] Finished producing data/data_text\ACE\perm0\ACE_5task_2way_10shot.train.jsonl with 280 item in 5 lines
2025-04-21 15:01:22.063 | INFO     | extractor.consumer:clear_results:80 - [CLEAR] All results cleared
2025-04-21 15:01:22.065 | INFO     | extractor.consumer:consume:163 - [CONSUMING] Start consuming.
2025-04-21 15:01:22.067 | INFO     | extractor.consumer:resume_threads:71 - [RESUME] All threads resumed
2025-04-21 15:01:22.068 | CRITICAL | extractor.consumer:consume:169 - [FATAL] No threads are running. Consuming remained 280 items ...
2025-04-21 15:01:24.074 | INFO     | extractor.consumer:pause_threads:66 - [PAUSE] All threads paused
2025-04-21 15:01:24.076 | INFO     | extractor.consumer:consume:184 - [FINISHED] Finished consuming 0/280 items with 280/280 remained items.
2025-04-21 15:01:24.088 | INFO     | __main__:run:90 - [SAVE FILE] All item saved to output/des3\ACE\perm0\ACE_5task_2way_10shot.train.jsonl
2025-04-21 15:01:24.089 | INFO     | __main__:run:66 - ====================================================================================================
2025-04-21 15:01:24.090 | INFO     | __main__:run:67 - Start processing data/data_text\ACE\perm0\ACE_5task_2way_5shot.train.jsonl to output/des3\ACE\perm0\ACE_5task_2way_5shot.train.jsonl
2025-04-21 15:01:24.091 | INFO     | __main__:run:68 - ====================================================================================================
2025-04-21 15:01:24.092 | INFO     | extractor.producer:produce:19 - [PRODUCING] Start producing data/data_text\ACE\perm0\ACE_5task_2way_5shot.train.jsonl...
2025-04-21 15:01:24.110 | INFO     | extractor.producer:produce:53 - [PRODUCING] Finished producing data/data_text\ACE\perm0\ACE_5task_2way_5shot.train.jsonl with 240 item in 5 lines
2025-04-21 15:01:24.177 | INFO     | extractor.consumer:clear_results:80 - [CLEAR] All results cleared
2025-04-21 15:01:24.178 | INFO     | extractor.consumer:consume:163 - [CONSUMING] Start consuming.
2025-04-21 15:01:24.180 | INFO     | extractor.consumer:resume_threads:71 - [RESUME] All threads resumed
2025-04-21 15:01:24.181 | CRITICAL | extractor.consumer:consume:169 - [FATAL] No threads are running. Consuming remained 240 items ...
2025-04-21 15:01:26.198 | INFO     | extractor.consumer:pause_threads:66 - [PAUSE] All threads paused
2025-04-21 15:01:26.200 | INFO     | extractor.consumer:consume:184 - [FINISHED] Finished consuming 0/240 items with 240/240 remained items.
2025-04-21 15:01:26.222 | INFO     | __main__:run:90 - [SAVE FILE] All item saved to output/des3\ACE\perm0\ACE_5task_2way_5shot.train.jsonl
2025-04-21 15:01:26.225 | INFO     | __main__:run:66 - ====================================================================================================
2025-04-21 15:01:26.227 | INFO     | __main__:run:67 - Start processing data/data_text\ACE\perm0\ACE_5task_4way_10shot.train.jsonl to output/des3\ACE\perm0\ACE_5task_4way_10shot.train.jsonl
2025-04-21 15:01:26.229 | INFO     | __main__:run:68 - ====================================================================================================
2025-04-21 15:01:26.231 | INFO     | extractor.producer:produce:19 - [PRODUCING] Start producing data/data_text\ACE\perm0\ACE_5task_4way_10shot.train.jsonl...
2025-04-21 15:01:26.377 | INFO     | extractor.producer:produce:53 - [PRODUCING] Finished producing data/data_text\ACE\perm0\ACE_5task_4way_10shot.train.jsonl with 560 item in 5 lines
2025-04-21 15:01:26.380 | INFO     | extractor.consumer:clear_results:80 - [CLEAR] All results cleared
2025-04-21 15:01:26.381 | INFO     | extractor.consumer:consume:163 - [CONSUMING] Start consuming.
2025-04-21 15:01:26.383 | INFO     | extractor.consumer:resume_threads:71 - [RESUME] All threads resumed
2025-04-21 15:01:26.384 | CRITICAL | extractor.consumer:consume:169 - [FATAL] No threads are running. Consuming remained 560 items ...
2025-04-21 15:01:28.397 | INFO     | extractor.consumer:pause_threads:66 - [PAUSE] All threads paused
2025-04-21 15:01:28.399 | INFO     | extractor.consumer:consume:184 - [FINISHED] Finished consuming 0/560 items with 560/560 remained items.
2025-04-21 15:01:28.423 | INFO     | __main__:run:90 - [SAVE FILE] All item saved to output/des3\ACE\perm0\ACE_5task_4way_10shot.train.jsonl
2025-04-21 15:01:28.424 | INFO     | __main__:run:66 - ====================================================================================================
2025-04-21 15:01:28.425 | INFO     | __main__:run:67 - Start processing data/data_text\ACE\perm0\ACE_5task_4way_5shot.train.jsonl to output/des3\ACE\perm0\ACE_5task_4way_5shot.train.jsonl
2025-04-21 15:01:28.426 | INFO     | __main__:run:68 - ====================================================================================================
2025-04-21 15:01:28.426 | INFO     | extractor.producer:produce:19 - [PRODUCING] Start producing data/data_text\ACE\perm0\ACE_5task_4way_5shot.train.jsonl...
2025-04-21 15:01:28.457 | INFO     | extractor.producer:produce:53 - [PRODUCING] Finished producing data/data_text\ACE\perm0\ACE_5task_4way_5shot.train.jsonl with 480 item in 5 lines
2025-04-21 15:01:28.460 | INFO     | extractor.consumer:clear_results:80 - [CLEAR] All results cleared
2025-04-21 15:01:28.461 | INFO     | extractor.consumer:consume:163 - [CONSUMING] Start consuming.
2025-04-21 15:01:28.462 | INFO     | extractor.consumer:resume_threads:71 - [RESUME] All threads resumed
2025-04-21 15:01:28.464 | CRITICAL | extractor.consumer:consume:169 - [FATAL] No threads are running. Consuming remained 480 items ...
2025-04-21 15:01:30.477 | INFO     | extractor.consumer:pause_threads:66 - [PAUSE] All threads paused
2025-04-21 15:01:30.479 | INFO     | extractor.consumer:consume:184 - [FINISHED] Finished consuming 0/480 items with 480/480 remained items.
2025-04-21 15:01:30.503 | INFO     | __main__:run:90 - [SAVE FILE] All item saved to output/des3\ACE\perm0\ACE_5task_4way_5shot.train.jsonl
2025-04-21 15:01:30.505 | INFO     | __main__:run:66 - ====================================================================================================
2025-04-21 15:01:30.506 | INFO     | __main__:run:67 - Start processing data/data_text\ACE\perm1\ACE_5task_2way_10shot.train.jsonl to output/des3\ACE\perm1\ACE_5task_2way_10shot.train.jsonl
2025-04-21 15:01:30.507 | INFO     | __main__:run:68 - ====================================================================================================
2025-04-21 15:01:30.508 | INFO     | extractor.producer:produce:19 - [PRODUCING] Start producing data/data_text\ACE\perm1\ACE_5task_2way_10shot.train.jsonl...
2025-04-21 15:01:30.527 | INFO     | extractor.producer:produce:53 - [PRODUCING] Finished producing data/data_text\ACE\perm1\ACE_5task_2way_10shot.train.jsonl with 280 item in 5 lines
2025-04-21 15:01:30.529 | INFO     | extractor.consumer:clear_results:80 - [CLEAR] All results cleared
2025-04-21 15:01:30.530 | INFO     | extractor.consumer:consume:163 - [CONSUMING] Start consuming.
2025-04-21 15:01:30.533 | INFO     | extractor.consumer:resume_threads:71 - [RESUME] All threads resumed
2025-04-21 15:01:30.534 | CRITICAL | extractor.consumer:consume:169 - [FATAL] No threads are running. Consuming remained 280 items ...
2025-04-21 15:01:32.550 | INFO     | extractor.consumer:pause_threads:66 - [PAUSE] All threads paused
2025-04-21 15:01:32.551 | INFO     | extractor.consumer:consume:184 - [FINISHED] Finished consuming 0/280 items with 280/280 remained items.
2025-04-21 15:01:32.564 | INFO     | __main__:run:90 - [SAVE FILE] All item saved to output/des3\ACE\perm1\ACE_5task_2way_10shot.train.jsonl
2025-04-21 15:01:32.566 | INFO     | __main__:run:66 - ====================================================================================================
2025-04-21 15:01:32.567 | INFO     | __main__:run:67 - Start processing data/data_text\ACE\perm1\ACE_5task_2way_5shot.train.jsonl to output/des3\ACE\perm1\ACE_5task_2way_5shot.train.jsonl
2025-04-21 15:01:32.567 | INFO     | __main__:run:68 - ====================================================================================================
2025-04-21 15:01:32.568 | INFO     | extractor.producer:produce:19 - [PRODUCING] Start producing data/data_text\ACE\perm1\ACE_5task_2way_5shot.train.jsonl...
